user_id,gender,age,country,subscription_type,listening_time_min,songs_per_day,skip_rate,device_type,ads_per_week,offline_listening_raw,is_churned,churn_label,offline_listening_flag,age_group,listens_per_minute,avg_session_like,ads_exposure_ratio
7658,Male,35.0,FR,Premium,234.0,13.0,0.04,Web,0.0,1,1,Churned,Yes,35-44,0.05555555555555555,180.0,0.0
7659,Female,52.0,UK,Student,49.0,15.0,0.23,Web,0.0,1,1,Churned,Yes,45-54,0.30612244897959184,32.666666666666664,0.0
7660,Female,41.0,CA,Student,125.0,24.0,0.6,Desktop,0.0,1,0,Active,Yes,35-44,0.192,52.083333333333336,0.0
7661,Female,41.0,CA,Premium,15.0,95.0,0.52,Mobile,0.0,1,0,Active,Yes,35-44,6.333333333333333,1.5789473684210527,0.0
7662,Male,51.0,IN,Family,92.0,54.0,0.08,Web,0.0,1,1,Churned,Yes,45-54,0.5869565217391305,17.037037037037035,0.0
7663,Female,58.0,IN,Student,143.0,30.0,0.41,Desktop,0.0,1,0,Active,Yes,55-64,0.2097902097902098,47.666666666666664,0.0
7664,Male,51.0,FR,Student,127.0,52.0,0.3,Desktop,0.0,1,0,Active,Yes,45-54,0.4094488188976378,24.423076923076923,0.0
7665,Other,55.0,US,Premium,295.0,55.0,0.54,Mobile,0.0,1,0,Active,Yes,55-64,0.1864406779661017,53.63636363636363,0.0
7666,Female,59.0,CA,Premium,19.0,97.0,0.3,Desktop,0.0,1,1,Churned,Yes,55-64,5.105263157894737,1.9587628865979383,0.0
7667,Female,23.0,UK,Student,204.0,3.0,0.15,Web,0.0,1,0,Active,Yes,18-24,0.014705882352941176,680.0,0.0
7668,Other,20.0,FR,Family,231.0,84.0,0.46,Desktop,0.0,1,0,Active,Yes,18-24,0.36363636363636365,27.5,0.0
7669,Male,53.0,AU,Student,28.0,87.0,0.24,Mobile,0.0,1,0,Active,Yes,45-54,3.107142857142857,3.218390804597701,0.0
7670,Female,54.0,AU,Student,79.0,76.0,0.42,Web,0.0,1,0,Active,Yes,45-54,0.9620253164556962,10.394736842105264,0.0
7671,Female,59.0,IN,Free,57.0,33.0,0.48,Web,12.0,0,0,Active,No,55-64,0.5789473684210527,17.272727272727273,0.36363636363636365
7672,Female,56.0,CA,Premium,292.0,57.0,0.29,Desktop,0.0,1,0,Active,Yes,55-64,0.1952054794520548,51.228070175438596,0.0
7673,Other,41.0,CA,Premium,241.0,13.0,0.13,Web,0.0,1,1,Churned,Yes,35-44,0.05394190871369295,185.3846153846154,0.0
7674,Female,43.0,IN,Family,195.0,69.0,0.55,Web,0.0,1,1,Churned,Yes,35-44,0.35384615384615387,28.26086956521739,0.0
7675,Female,55.0,AU,Free,127.0,14.0,0.08,Web,16.0,0,0,Active,No,55-64,0.11023622047244094,90.71428571428572,1.1428571428571428
7676,Male,18.0,FR,Premium,182.0,35.0,0.35,Mobile,0.0,1,0,Active,Yes,18-24,0.19230769230769232,52.0,0.0
7677,Male,53.0,UK,Student,129.0,40.0,0.27,Desktop,0.0,1,0,Active,Yes,45-54,0.31007751937984496,32.25,0.0
7678,Male,20.0,IN,Family,29.0,6.0,0.31,Web,0.0,1,0,Active,Yes,18-24,0.20689655172413793,48.333333333333336,0.0
7679,Other,53.0,PK,Student,52.0,18.0,0.53,Mobile,0.0,1,0,Active,Yes,45-54,0.34615384615384615,28.88888888888889,0.0
7680,Male,32.0,IN,Student,93.0,3.0,0.22,Web,0.0,1,0,Active,Yes,25-34,0.03225806451612903,310.0,0.0
7681,Male,49.0,DE,Student,71.0,76.0,0.6,Desktop,0.0,1,1,Churned,Yes,45-54,1.0704225352112675,9.342105263157896,0.0
7682,Female,29.0,CA,Student,155.0,22.0,0.49,Mobile,0.0,1,0,Active,Yes,25-34,0.14193548387096774,70.45454545454545,0.0
7683,Female,58.0,IN,Premium,264.0,80.0,0.28,Desktop,0.0,1,0,Active,Yes,55-64,0.30303030303030304,33.0,0.0
7684,Male,36.0,FR,Family,189.0,73.0,0.14,Desktop,0.0,1,0,Active,Yes,35-44,0.3862433862433862,25.89041095890411,0.0
7685,Female,48.0,UK,Student,105.0,17.0,0.32,Desktop,0.0,1,0,Active,Yes,45-54,0.1619047619047619,61.76470588235294,0.0
7686,Female,26.0,FR,Family,106.0,44.0,0.17,Mobile,0.0,1,0,Active,Yes,25-34,0.41509433962264153,24.09090909090909,0.0
7687,Other,55.0,US,Free,47.0,71.0,0.23,Desktop,25.0,0,1,Churned,No,55-64,1.5106382978723405,6.619718309859155,0.352112676056338
7688,Male,28.0,AU,Family,193.0,70.0,0.22,Mobile,0.0,1,0,Active,Yes,25-34,0.3626943005181347,27.571428571428573,0.0
7689,Male,48.0,PK,Family,249.0,78.0,0.05,Web,0.0,1,0,Active,Yes,45-54,0.3132530120481928,31.923076923076923,0.0
7690,Other,41.0,UK,Premium,23.0,77.0,0.02,Desktop,0.0,1,0,Active,Yes,35-44,3.347826086956522,2.987012987012987,0.0
7691,Female,28.0,FR,Free,56.0,58.0,0.31,Mobile,20.0,0,1,Churned,No,25-34,1.0357142857142858,9.655172413793103,0.3448275862068966
7692,Female,30.0,IN,Student,135.0,35.0,0.47,Desktop,0.0,1,0,Active,Yes,25-34,0.25925925925925924,38.57142857142857,0.0
7693,Male,37.0,UK,Free,51.0,33.0,0.17,Web,35.0,0,1,Churned,No,35-44,0.6470588235294118,15.454545454545455,1.0606060606060606
7694,Female,35.0,US,Premium,117.0,57.0,0.22,Mobile,0.0,1,1,Churned,Yes,35-44,0.48717948717948717,20.526315789473685,0.0
7695,Other,56.0,PK,Premium,187.0,2.0,0.11,Mobile,0.0,1,0,Active,Yes,55-64,0.0106951871657754,935.0,0.0
7696,Male,32.0,IN,Premium,296.0,60.0,0.23,Web,0.0,1,0,Active,Yes,25-34,0.20270270270270271,49.333333333333336,0.0
7697,Male,42.0,PK,Premium,171.0,12.0,0.28,Desktop,0.0,1,0,Active,Yes,35-44,0.07017543859649122,142.5,0.0
7698,Other,18.0,IN,Family,180.0,84.0,0.05,Desktop,0.0,1,0,Active,Yes,18-24,0.4666666666666667,21.428571428571427,0.0
7699,Female,37.0,CA,Free,268.0,51.0,0.04,Web,13.0,0,0,Active,No,35-44,0.19029850746268656,52.54901960784314,0.2549019607843137
7700,Male,33.0,CA,Student,57.0,50.0,0.29,Desktop,0.0,1,0,Active,Yes,25-34,0.8771929824561403,11.4,0.0
7701,Female,19.0,UK,Family,73.0,18.0,0.54,Mobile,0.0,1,1,Churned,Yes,18-24,0.2465753424657534,40.55555555555556,0.0
7702,Other,32.0,PK,Premium,278.0,38.0,0.22,Mobile,0.0,1,0,Active,Yes,25-34,0.1366906474820144,73.15789473684211,0.0
7703,Other,33.0,IN,Free,150.0,5.0,0.42,Mobile,22.0,0,0,Active,No,25-34,0.03333333333333333,300.0,4.4
7704,Male,52.0,UK,Free,204.0,23.0,0.35,Desktop,10.0,0,0,Active,No,45-54,0.11274509803921569,88.69565217391305,0.43478260869565216
7705,Male,32.0,DE,Family,63.0,44.0,0.14,Desktop,0.0,1,0,Active,Yes,25-34,0.6984126984126984,14.318181818181817,0.0
7706,Other,58.0,UK,Premium,154.0,33.0,0.45,Web,0.0,1,0,Active,Yes,55-64,0.21428571428571427,46.66666666666667,0.0
7707,Male,54.0,DE,Student,293.0,37.0,0.31,Desktop,0.0,1,0,Active,Yes,45-54,0.12627986348122866,79.18918918918918,0.0
7708,Other,35.0,PK,Student,144.0,12.0,0.27,Web,0.0,1,0,Active,Yes,35-44,0.08333333333333333,120.0,0.0
7709,Male,30.0,DE,Premium,210.0,65.0,0.02,Web,0.0,1,0,Active,Yes,25-34,0.30952380952380953,32.30769230769231,0.0
7710,Female,42.0,FR,Family,295.0,4.0,0.04,Web,0.0,1,0,Active,Yes,35-44,0.013559322033898305,737.5,0.0
7711,Female,55.0,UK,Student,172.0,18.0,0.34,Desktop,0.0,1,0,Active,Yes,55-64,0.10465116279069768,95.55555555555556,0.0
7712,Male,25.0,FR,Student,230.0,20.0,0.31,Mobile,0.0,1,0,Active,Yes,25-34,0.08695652173913043,115.0,0.0
7713,Male,42.0,US,Free,159.0,44.0,0.47,Web,20.0,0,0,Active,No,35-44,0.27672955974842767,36.13636363636363,0.45454545454545453
7714,Male,48.0,IN,Family,76.0,26.0,0.02,Desktop,0.0,1,1,Churned,Yes,45-54,0.34210526315789475,29.23076923076923,0.0
7715,Other,39.0,CA,Premium,183.0,28.0,0.34,Desktop,0.0,1,0,Active,Yes,35-44,0.15300546448087432,65.35714285714286,0.0
7716,Other,26.0,UK,Premium,198.0,59.0,0.05,Web,0.0,1,1,Churned,Yes,25-34,0.29797979797979796,33.559322033898304,0.0
7717,Male,17.0,DE,Student,128.0,34.0,0.06,Mobile,0.0,1,1,Churned,Yes,<18,0.265625,37.64705882352941,0.0
7718,Female,41.0,UK,Free,55.0,12.0,0.2,Desktop,17.0,0,0,Active,No,35-44,0.21818181818181817,45.833333333333336,1.4166666666666667
7719,Male,19.0,US,Free,147.0,58.0,0.21,Web,22.0,0,0,Active,No,18-24,0.3945578231292517,25.344827586206897,0.3793103448275862
7720,Female,26.0,US,Student,11.0,57.0,0.58,Mobile,0.0,1,0,Active,Yes,25-34,5.181818181818182,1.9298245614035088,0.0
7721,Female,26.0,FR,Premium,17.0,26.0,0.25,Mobile,0.0,1,0,Active,Yes,25-34,1.5294117647058822,6.538461538461538,0.0
7722,Female,45.0,CA,Premium,26.0,28.0,0.41,Mobile,0.0,1,0,Active,Yes,45-54,1.0769230769230769,9.285714285714286,0.0
7723,Male,46.0,IN,Family,202.0,13.0,0.45,Desktop,0.0,1,0,Active,Yes,45-54,0.06435643564356436,155.3846153846154,0.0
7724,Other,29.0,FR,Family,196.0,81.0,0.16,Mobile,0.0,1,0,Active,Yes,25-34,0.413265306122449,24.19753086419753,0.0
7725,Male,59.0,UK,Free,142.0,29.0,0.05,Desktop,11.0,0,0,Active,No,55-64,0.20422535211267606,48.96551724137931,0.3793103448275862
7726,Male,50.0,US,Premium,226.0,38.0,0.28,Mobile,0.0,1,0,Active,Yes,45-54,0.168141592920354,59.473684210526315,0.0
7727,Female,19.0,DE,Student,255.0,98.0,0.5,Mobile,0.0,1,0,Active,Yes,18-24,0.3843137254901961,26.020408163265305,0.0
7728,Other,36.0,AU,Free,228.0,44.0,0.02,Mobile,31.0,0,0,Active,No,35-44,0.19298245614035087,51.81818181818181,0.7045454545454546
7729,Male,22.0,FR,Free,100.0,84.0,0.02,Mobile,26.0,0,0,Active,No,18-24,0.84,11.904761904761905,0.30952380952380953
7730,Other,55.0,IN,Student,298.0,50.0,0.11,Desktop,0.0,1,0,Active,Yes,55-64,0.16778523489932887,59.6,0.0
7731,Other,26.0,PK,Family,167.0,82.0,0.14,Web,0.0,1,0,Active,Yes,25-34,0.49101796407185627,20.365853658536587,0.0
7732,Female,19.0,US,Family,51.0,24.0,0.08,Web,0.0,1,0,Active,Yes,18-24,0.47058823529411764,21.25,0.0
7733,Female,20.0,IN,Free,265.0,40.0,0.56,Mobile,11.0,0,0,Active,No,18-24,0.1509433962264151,66.25,0.275
7734,Other,55.0,PK,Student,127.0,65.0,0.06,Desktop,0.0,1,1,Churned,Yes,55-64,0.5118110236220472,19.53846153846154,0.0
7735,Male,37.0,FR,Family,211.0,73.0,0.45,Desktop,0.0,1,0,Active,Yes,35-44,0.3459715639810427,28.904109589041095,0.0
7736,Female,52.0,CA,Student,46.0,65.0,0.33,Mobile,0.0,1,1,Churned,Yes,45-54,1.4130434782608696,7.076923076923077,0.0
7737,Other,20.0,UK,Family,99.0,9.0,0.35,Web,0.0,1,0,Active,Yes,18-24,0.09090909090909091,110.0,0.0
7738,Male,51.0,FR,Family,181.0,42.0,0.58,Web,0.0,1,0,Active,Yes,45-54,0.23204419889502761,43.095238095238095,0.0
7739,Female,22.0,PK,Premium,170.0,12.0,0.52,Mobile,0.0,1,0,Active,Yes,18-24,0.07058823529411765,141.66666666666669,0.0
7740,Other,57.0,US,Student,221.0,22.0,0.57,Mobile,0.0,1,0,Active,Yes,55-64,0.09954751131221719,100.45454545454545,0.0
7741,Other,52.0,CA,Family,49.0,62.0,0.37,Mobile,0.0,1,0,Active,Yes,45-54,1.2653061224489797,7.903225806451613,0.0
7742,Other,51.0,US,Student,217.0,92.0,0.34,Web,0.0,1,0,Active,Yes,45-54,0.423963133640553,23.586956521739133,0.0
7743,Other,16.0,PK,Premium,138.0,99.0,0.46,Mobile,0.0,1,0,Active,Yes,<18,0.717391304347826,13.93939393939394,0.0
7744,Male,41.0,PK,Free,267.0,75.0,0.43,Desktop,15.0,0,0,Active,No,35-44,0.2808988764044944,35.6,0.2
7745,Other,58.0,FR,Free,83.0,50.0,0.12,Web,8.0,0,0,Active,No,55-64,0.6024096385542169,16.6,0.16
7746,Female,38.0,DE,Student,142.0,80.0,0.35,Desktop,0.0,1,0,Active,Yes,35-44,0.5633802816901409,17.75,0.0
7747,Other,25.0,AU,Premium,50.0,63.0,0.28,Web,0.0,1,1,Churned,Yes,25-34,1.26,7.936507936507937,0.0
7748,Female,34.0,UK,Free,12.0,1.0,0.42,Desktop,29.0,0,1,Churned,No,25-34,0.08333333333333333,120.0,29.0
7749,Other,30.0,IN,Free,118.0,21.0,0.33,Mobile,49.0,0,1,Churned,No,25-34,0.17796610169491525,56.19047619047619,2.3333333333333335
7750,Male,44.0,UK,Premium,74.0,4.0,0.05,Mobile,0.0,1,0,Active,Yes,35-44,0.05405405405405406,185.0,0.0
7751,Other,33.0,DE,Family,176.0,66.0,0.38,Mobile,0.0,1,0,Active,Yes,25-34,0.375,26.666666666666668,0.0
7752,Male,27.0,PK,Student,156.0,61.0,0.23,Web,0.0,1,1,Churned,Yes,25-34,0.391025641025641,25.57377049180328,0.0
7753,Male,17.0,IN,Family,61.0,91.0,0.6,Desktop,0.0,1,0,Active,Yes,<18,1.4918032786885247,6.7032967032967035,0.0
7754,Female,32.0,CA,Premium,90.0,86.0,0.42,Web,0.0,1,0,Active,Yes,25-34,0.9555555555555556,10.465116279069768,0.0
7755,Male,38.0,IN,Free,61.0,8.0,0.16,Desktop,26.0,0,0,Active,No,35-44,0.13114754098360656,76.25,3.25
7756,Other,55.0,IN,Free,251.0,96.0,0.11,Web,48.0,0,0,Active,No,55-64,0.38247011952191234,26.145833333333336,0.5
7757,Other,28.0,CA,Free,277.0,85.0,0.15,Web,9.0,0,0,Active,No,25-34,0.30685920577617326,32.588235294117645,0.10588235294117647
7758,Female,41.0,AU,Student,216.0,99.0,0.1,Web,0.0,1,0,Active,Yes,35-44,0.4583333333333333,21.818181818181817,0.0
7759,Male,32.0,US,Premium,116.0,43.0,0.21,Desktop,0.0,1,1,Churned,Yes,25-34,0.3706896551724138,26.976744186046513,0.0
7760,Female,43.0,PK,Student,272.0,95.0,0.38,Mobile,0.0,1,0,Active,Yes,35-44,0.3492647058823529,28.63157894736842,0.0
7761,Other,53.0,DE,Family,245.0,29.0,0.48,Web,0.0,1,0,Active,Yes,45-54,0.11836734693877551,84.48275862068965,0.0
7762,Male,39.0,IN,Premium,116.0,7.0,0.04,Desktop,0.0,1,1,Churned,Yes,35-44,0.0603448275862069,165.71428571428572,0.0
7763,Female,48.0,UK,Premium,151.0,93.0,0.31,Desktop,0.0,1,0,Active,Yes,45-54,0.6158940397350994,16.236559139784944,0.0
7764,Other,36.0,US,Student,12.0,98.0,0.29,Web,0.0,1,0,Active,Yes,35-44,8.166666666666666,1.2244897959183672,0.0
7765,Male,40.0,FR,Family,67.0,91.0,0.14,Mobile,0.0,1,0,Active,Yes,35-44,1.3582089552238805,7.362637362637363,0.0
7766,Female,25.0,UK,Free,120.0,43.0,0.15,Web,11.0,0,0,Active,No,25-34,0.35833333333333334,27.906976744186046,0.2558139534883721
7767,Other,35.0,US,Premium,135.0,88.0,0.2,Desktop,0.0,1,0,Active,Yes,35-44,0.6518518518518519,15.34090909090909,0.0
7768,Male,16.0,UK,Free,113.0,7.0,0.22,Desktop,15.0,0,0,Active,No,<18,0.061946902654867256,161.42857142857144,2.142857142857143
7769,Other,26.0,US,Free,119.0,39.0,0.52,Mobile,6.0,0,0,Active,No,25-34,0.3277310924369748,30.512820512820515,0.15384615384615385
7770,Female,18.0,CA,Premium,218.0,13.0,0.23,Desktop,0.0,1,0,Active,Yes,18-24,0.05963302752293578,167.69230769230768,0.0
7771,Other,28.0,DE,Free,207.0,56.0,0.2,Mobile,6.0,0,1,Churned,No,25-34,0.27053140096618356,36.964285714285715,0.10714285714285714
7772,Other,58.0,US,Free,260.0,50.0,0.1,Mobile,47.0,0,0,Active,No,55-64,0.19230769230769232,52.0,0.94
7773,Male,58.0,US,Premium,254.0,21.0,0.3,Desktop,0.0,1,0,Active,Yes,55-64,0.08267716535433071,120.95238095238095,0.0
7774,Female,51.0,DE,Family,15.0,6.0,0.06,Desktop,0.0,1,0,Active,Yes,45-54,0.4,25.0,0.0
7775,Other,46.0,FR,Family,15.0,60.0,0.55,Web,0.0,1,0,Active,Yes,45-54,4.0,2.5,0.0
7776,Male,39.0,UK,Free,114.0,90.0,0.37,Mobile,30.0,0,0,Active,No,35-44,0.7894736842105263,12.666666666666666,0.3333333333333333
7777,Female,17.0,CA,Free,241.0,91.0,0.53,Web,10.0,0,0,Active,No,<18,0.3775933609958506,26.483516483516485,0.10989010989010989
7778,Male,27.0,CA,Premium,250.0,39.0,0.51,Web,0.0,1,0,Active,Yes,25-34,0.156,64.1025641025641,0.0
7779,Other,39.0,UK,Free,177.0,89.0,0.35,Mobile,22.0,0,0,Active,No,35-44,0.5028248587570622,19.8876404494382,0.24719101123595505
7780,Other,53.0,PK,Student,293.0,18.0,0.23,Mobile,0.0,1,0,Active,Yes,45-54,0.06143344709897611,162.77777777777777,0.0
7781,Male,44.0,CA,Family,106.0,59.0,0.48,Web,0.0,1,0,Active,Yes,35-44,0.5566037735849056,17.966101694915253,0.0
7782,Other,41.0,FR,Family,150.0,51.0,0.55,Mobile,0.0,1,1,Churned,Yes,35-44,0.34,29.411764705882355,0.0
7783,Male,45.0,AU,Free,94.0,13.0,0.58,Web,45.0,0,1,Churned,No,45-54,0.13829787234042554,72.3076923076923,3.4615384615384617
7784,Male,49.0,AU,Premium,264.0,16.0,0.52,Web,0.0,1,0,Active,Yes,45-54,0.06060606060606061,165.0,0.0
7785,Other,26.0,CA,Student,253.0,92.0,0.29,Web,0.0,1,0,Active,Yes,25-34,0.36363636363636365,27.500000000000004,0.0
7786,Other,47.0,IN,Student,44.0,14.0,0.2,Desktop,0.0,1,1,Churned,Yes,45-54,0.3181818181818182,31.42857142857143,0.0
7787,Male,24.0,IN,Free,298.0,67.0,0.42,Mobile,11.0,0,0,Active,No,18-24,0.22483221476510068,44.47761194029851,0.16417910447761194
7788,Female,38.0,DE,Free,139.0,81.0,0.09,Mobile,30.0,0,0,Active,No,35-44,0.5827338129496403,17.160493827160494,0.37037037037037035
7789,Female,28.0,PK,Free,169.0,32.0,0.52,Web,28.0,0,0,Active,No,25-34,0.1893491124260355,52.8125,0.875
7790,Other,43.0,UK,Premium,210.0,34.0,0.27,Mobile,0.0,1,0,Active,Yes,35-44,0.1619047619047619,61.76470588235294,0.0
7791,Female,20.0,PK,Premium,161.0,93.0,0.01,Web,0.0,1,0,Active,Yes,18-24,0.577639751552795,17.311827956989244,0.0
7792,Female,30.0,UK,Premium,147.0,31.0,0.07,Mobile,0.0,1,0,Active,Yes,25-34,0.2108843537414966,47.41935483870967,0.0
7793,Female,27.0,AU,Student,254.0,79.0,0.09,Mobile,0.0,1,1,Churned,Yes,25-34,0.3110236220472441,32.151898734177216,0.0
7794,Female,55.0,IN,Premium,141.0,55.0,0.46,Mobile,0.0,1,1,Churned,Yes,55-64,0.3900709219858156,25.636363636363637,0.0
7795,Female,17.0,IN,Premium,281.0,4.0,0.38,Web,0.0,1,0,Active,Yes,<18,0.014234875444839857,702.5,0.0
7796,Other,32.0,US,Premium,209.0,12.0,0.51,Web,0.0,1,1,Churned,Yes,25-34,0.05741626794258373,174.16666666666669,0.0
7797,Other,58.0,PK,Student,141.0,15.0,0.56,Mobile,0.0,1,1,Churned,Yes,55-64,0.10638297872340426,94.0,0.0
7798,Other,35.0,US,Free,200.0,82.0,0.03,Mobile,37.0,0,0,Active,No,35-44,0.41,24.390243902439025,0.45121951219512196
7799,Female,33.0,PK,Student,31.0,91.0,0.46,Mobile,0.0,1,0,Active,Yes,25-34,2.935483870967742,3.406593406593407,0.0
7800,Male,23.0,IN,Student,201.0,23.0,0.32,Web,0.0,1,0,Active,Yes,18-24,0.11442786069651742,87.3913043478261,0.0
7801,Other,38.0,US,Premium,101.0,65.0,0.54,Desktop,0.0,1,1,Churned,Yes,35-44,0.6435643564356436,15.538461538461538,0.0
7802,Female,46.0,FR,Premium,212.0,45.0,0.34,Desktop,0.0,1,0,Active,Yes,45-54,0.21226415094339623,47.111111111111114,0.0
7803,Other,21.0,DE,Student,249.0,75.0,0.31,Mobile,0.0,1,1,Churned,Yes,18-24,0.30120481927710846,33.2,0.0
7804,Male,58.0,CA,Student,28.0,98.0,0.33,Mobile,0.0,1,0,Active,Yes,55-64,3.5,2.8571428571428568,0.0
7805,Female,21.0,DE,Family,235.0,49.0,0.29,Desktop,0.0,1,1,Churned,Yes,18-24,0.20851063829787234,47.95918367346938,0.0
7806,Other,23.0,AU,Student,213.0,84.0,0.0,Web,0.0,1,0,Active,Yes,18-24,0.39436619718309857,25.357142857142858,0.0
7807,Male,55.0,US,Premium,129.0,24.0,0.19,Mobile,0.0,1,1,Churned,Yes,55-64,0.18604651162790697,53.75,0.0
7808,Female,59.0,IN,Student,157.0,68.0,0.01,Desktop,0.0,1,0,Active,Yes,55-64,0.43312101910828027,23.08823529411765,0.0
7809,Male,16.0,PK,Premium,161.0,27.0,0.58,Web,0.0,1,0,Active,Yes,<18,0.16770186335403728,59.629629629629626,0.0
7810,Female,21.0,FR,Family,84.0,31.0,0.5,Desktop,0.0,1,1,Churned,Yes,18-24,0.36904761904761907,27.096774193548388,0.0
7811,Other,44.0,CA,Free,95.0,74.0,0.24,Web,23.0,0,0,Active,No,35-44,0.7789473684210526,12.837837837837837,0.3108108108108108
7812,Male,58.0,DE,Free,110.0,11.0,0.43,Desktop,6.0,0,0,Active,No,55-64,0.1,99.99999999999999,0.5454545454545454
7813,Female,44.0,PK,Free,285.0,95.0,0.12,Desktop,9.0,0,1,Churned,No,35-44,0.3333333333333333,30.0,0.09473684210526316
7814,Other,30.0,UK,Free,77.0,92.0,0.52,Desktop,19.0,0,1,Churned,No,25-34,1.1948051948051948,8.369565217391305,0.20652173913043478
7815,Female,39.0,DE,Family,298.0,65.0,0.38,Mobile,0.0,1,0,Active,Yes,35-44,0.2181208053691275,45.84615384615385,0.0
7816,Female,59.0,FR,Premium,109.0,70.0,0.27,Web,0.0,1,0,Active,Yes,55-64,0.6422018348623854,15.571428571428571,0.0
7817,Other,43.0,US,Family,264.0,45.0,0.38,Desktop,0.0,1,0,Active,Yes,35-44,0.17045454545454544,58.666666666666664,0.0
7818,Other,26.0,FR,Premium,42.0,73.0,0.55,Web,0.0,1,0,Active,Yes,25-34,1.7380952380952381,5.7534246575342465,0.0
7819,Female,36.0,FR,Student,110.0,4.0,0.37,Mobile,0.0,1,0,Active,Yes,35-44,0.03636363636363636,275.0,0.0
7820,Other,47.0,FR,Family,44.0,83.0,0.05,Desktop,0.0,1,1,Churned,Yes,45-54,1.8863636363636365,5.301204819277108,0.0
7821,Other,42.0,IN,Free,96.0,5.0,0.08,Mobile,21.0,0,0,Active,No,35-44,0.052083333333333336,192.0,4.2
7822,Other,58.0,US,Family,214.0,45.0,0.33,Desktop,0.0,1,0,Active,Yes,55-64,0.2102803738317757,47.55555555555556,0.0
7823,Male,54.0,AU,Premium,23.0,60.0,0.36,Desktop,0.0,1,1,Churned,Yes,45-54,2.608695652173913,3.8333333333333335,0.0
7824,Female,52.0,IN,Student,116.0,99.0,0.4,Web,0.0,1,0,Active,Yes,45-54,0.853448275862069,11.717171717171716,0.0
7825,Female,42.0,CA,Student,111.0,64.0,0.38,Web,0.0,1,1,Churned,Yes,35-44,0.5765765765765766,17.34375,0.0
7826,Other,44.0,DE,Free,17.0,73.0,0.04,Web,34.0,0,0,Active,No,35-44,4.294117647058823,2.328767123287671,0.4657534246575342
7827,Other,53.0,UK,Family,266.0,34.0,0.1,Web,0.0,1,0,Active,Yes,45-54,0.12781954887218044,78.23529411764706,0.0
7828,Other,38.0,DE,Student,24.0,88.0,0.54,Web,0.0,1,1,Churned,Yes,35-44,3.6666666666666665,2.727272727272727,0.0
7829,Other,34.0,PK,Free,209.0,59.0,0.06,Desktop,28.0,0,0,Active,No,25-34,0.2822966507177033,35.42372881355932,0.4745762711864407
7830,Female,30.0,UK,Student,109.0,62.0,0.43,Web,0.0,1,1,Churned,Yes,25-34,0.5688073394495413,17.580645161290324,0.0
7831,Male,29.0,IN,Premium,279.0,45.0,0.15,Desktop,0.0,1,1,Churned,Yes,25-34,0.16129032258064516,62.0,0.0
7832,Female,19.0,IN,Free,222.0,1.0,0.58,Web,45.0,0,0,Active,No,18-24,0.0045045045045045045,2220.0,45.0
7833,Female,59.0,IN,Free,147.0,2.0,0.23,Desktop,47.0,0,0,Active,No,55-64,0.013605442176870748,735.0,23.5
7834,Female,23.0,FR,Free,246.0,2.0,0.4,Mobile,14.0,0,1,Churned,No,18-24,0.008130081300813009,1230.0,7.0
7835,Female,37.0,IN,Premium,61.0,62.0,0.57,Desktop,0.0,1,0,Active,Yes,35-44,1.0163934426229508,9.838709677419354,0.0
7836,Female,18.0,FR,Free,117.0,2.0,0.08,Desktop,29.0,0,0,Active,No,18-24,0.017094017094017096,585.0,14.5
7837,Female,49.0,US,Student,245.0,79.0,0.08,Mobile,0.0,1,0,Active,Yes,45-54,0.3224489795918367,31.0126582278481,0.0
7838,Other,39.0,UK,Family,124.0,15.0,0.27,Desktop,0.0,1,0,Active,Yes,35-44,0.12096774193548387,82.66666666666667,0.0
7839,Other,32.0,IN,Student,106.0,50.0,0.33,Web,0.0,1,0,Active,Yes,25-34,0.4716981132075472,21.2,0.0
7840,Other,16.0,CA,Family,73.0,71.0,0.04,Desktop,0.0,1,0,Active,Yes,<18,0.9726027397260274,10.281690140845072,0.0
7841,Male,23.0,US,Student,42.0,72.0,0.24,Mobile,0.0,1,0,Active,Yes,18-24,1.7142857142857142,5.833333333333333,0.0
7842,Other,55.0,FR,Family,274.0,64.0,0.43,Web,0.0,1,0,Active,Yes,55-64,0.23357664233576642,42.8125,0.0
7843,Female,31.0,IN,Premium,62.0,11.0,0.31,Desktop,0.0,1,0,Active,Yes,25-34,0.1774193548387097,56.36363636363636,0.0
7844,Female,52.0,US,Student,220.0,31.0,0.54,Desktop,0.0,1,0,Active,Yes,45-54,0.1409090909090909,70.96774193548387,0.0
7845,Female,59.0,UK,Premium,275.0,1.0,0.29,Web,0.0,1,0,Active,Yes,55-64,0.0036363636363636364,2750.0,0.0
7846,Male,28.0,PK,Free,70.0,25.0,0.12,Desktop,38.0,0,1,Churned,No,25-34,0.35714285714285715,28.0,1.52
7847,Female,36.0,UK,Free,48.0,74.0,0.48,Mobile,10.0,0,0,Active,No,35-44,1.5416666666666667,6.486486486486486,0.13513513513513514
7848,Female,25.0,US,Family,106.0,32.0,0.37,Desktop,0.0,1,0,Active,Yes,25-34,0.3018867924528302,33.125,0.0
7849,Other,46.0,DE,Family,14.0,24.0,0.35,Web,0.0,1,1,Churned,Yes,45-54,1.7142857142857142,5.833333333333334,0.0
7850,Female,22.0,PK,Family,150.0,24.0,0.04,Mobile,0.0,1,1,Churned,Yes,18-24,0.16,62.5,0.0
